C1,C2,X1,X2,Y
Block_2_2,Block_2_2,12.88635774734458,-1.785059175252992,0
Block_2_2,Block_2_2,18.60094048638925,57.623119252918066,0
Block_3_2,Block_2_2,1.9102004185307657,-0.15765211888355424,0
Block_3_1,Block_1_2,3.359104518136737,60.079109796190124,0
Block_1_1,Block_2_2,1.466940371086709,57.63892563696358,0
Block_1_1,Block_2_2,22.377009570235163,-0.39830531957656223,0
Block_3_2,Block_2_2,0.2956846399257329,28.89348180829423,0
Block_1_1,Block_1_2,1.3164561574055775,-1.7221661592611008,0
Block_2_1,Block_2_1,3.977358721412004,65.79440602851354,0
Block_2_1,Block_2_2,3.5034912610242332,553.5777445995755,0
Block_1_3,Block_1_2,23.76231519530366,19.806768997130874,0
Block_1_1,Block_1_1,0.6868750865710291,-1.408113076126,0
Block_1_3,Block_1_2,2.070713334096784,623.2825995895142,0
Block_2_2,Block_2_2,1.27420134455684,-1.089795238879447,0
Block_1_3,Block_2_2,1.915119672121505,-3.384649297739853,0
Block_2_1,Block_2_2,18.881851371358305,83.19868104102885,0
Block_1_1,Block_1_2,2.346626770708146,-0.6773082343727959,0
Block_1_3,Block_1_2,3.2572578155294587,18.865618097980786,0
Block_2_1,Block_2_2,3.88494482105206,403.5017081321649,0
Block_2_1,Block_2_2,13.096989866551693,-1.531911712044955,0
Block_3_2,Block_1_1,3.0482153913624104,566.4750997281569,0
Block_1_3,Block_1_2,3.419131579394888,76.33164065609913,0
Block_1_2,Block_2_1,16.163376793848684,-1.9946264562505527,0
Block_2_1,Block_2_2,0.8293049627702125,617.6139455422154,0
Block_2_1,Block_1_2,2.8732508754605086,-1.1041569429239533,0
Block_1_2,Block_2_2,2.3464731402208554,-0.5500226873228229,0
Block_2_2,Block_2_2,0.7479619251230707,48.23371383179625,0
Block_2_2,Block_1_1,0.1374307143276785,-3.1887099737981157,0
Block_1_2,Block_1_2,22.855514828931508,116.73306835643322,0
Block_1_1,Block_1_1,0.04532454076703196,369.67156578451585,0
Block_3_1,Block_1_1,2.3334144603682114,77.28847074127857,0
Block_1_1,Block_2_2,2.2762982697982403,-2.605469121582236,0
Block_2_1,Block_1_2,0.8849853590289736,-3.4986159883774066,0
Block_3_2,Block_1_2,0.905173352042449,358.0882964764886,0
Block_1_1,Block_1_1,1.5426278111852354,-2.1353255424937116,0
Block_2_1,Block_2_2,3.3914551860268545,653.0188961952632,0
Block_1_3,Block_2_2,0.9275051796823348,21.210925545581038,0
Block_2_2,Block_2_2,1.7383462616423286,-2.327757574909997,0
Block_1_1,Block_1_1,3.7789226066274613,406.25881627312737,0
Block_1_2,Block_1_1,3.3392781342860633,-2.7070293534930174,0
Block_2_2,Block_2_2,0.012899033805196858,-4.1688689119091595,0
Block_1_1,Block_2_2,1.7661512471440628,-1.7648305505777468,0
Block_1_2,Block_2_2,22.685506199672023,92.45969166882621,0
Block_1_3,Block_1_1,3.3195897495712807,36.123477232917026,0
Block_2_2,Block_2_1,12.21721901351883,704.4652224561559,0
Block_1_3,Block_2_2,1.7182104864761696,-2.1722830480807387,0
Block_1_1,Block_2_1,3.158170208728905,74.1914267042811,0
Block_2_2,Block_1_2,0.2921757215651719,19.311967423616828,0
Block_1_2,Block_2_2,29.284342005042205,-4.291328175437516,0
Block_2_1,Block_2_2,17.163719860386017,-2.108902651835454,0
Block_1_1,Block_2_2,14.973802712922575,-0.27876887760255187,0
Block_2_1,Block_2_2,3.7677781415034626,21.959476928750966,0
Block_3_1,Block_2_2,10.964092898869382,44.98925954462847,0
Block_3_2,Block_1_1,10.6723620527573,10.81002613813351,0
Block_3_2,Block_2_2,7.348507570556452,-3.829593524670349,0
Block_1_1,Block_1_2,2.333755296598773,78.79520571855376,1
Block_2_1,Block_2_1,2.135401385814852,513.4653085287794,1
Block_2_2,Block_2_1,8.211440340087792,626.3023028138318,0
Block_1_2,Block_1_1,24.697099015026765,-4.109235579327064,0
Block_3_2,Block_1_2,0.3872220769230106,-4.067607611045292,0
Block_1_1,Block_1_1,11.181404480748846,488.3104654554817,0
Block_1_1,Block_1_2,13.221733473804033,599.1879651518898,0
Block_1_1,Block_2_1,3.587062049327731,-3.6971595903428685,0
Block_2_1,Block_2_2,0.7936228169023303,-0.37721815542620973,0
Block_1_1,Block_1_2,0.9261782850060039,-3.770016462113097,0
Block_2_1,Block_1_1,2.872115857564183,75.5337157522122,0
Block_1_2,Block_2_2,23.63987332889065,-0.4235288527824981,0
Block_2_2,Block_1_1,0.4046718418135562,39.62206242240065,0
Block_3_2,Block_2_1,2.6994813490906235,-4.945302900041272,0
Block_1_2,Block_1_1,9.275597501042975,724.2475678104789,0
Block_1_3,Block_2_2,1.5285332424588343,-3.559418486734127,0
Block_1_1,Block_2_2,1.634973662982107,-3.7883350263680615,0
Block_2_2,Block_1_1,3.6803425009433135,872.7302055096316,0
Block_1_2,Block_2_2,18.391362925404053,-2.6170542024220533,0
Block_1_2,Block_2_1,1.0148975881039486,-1.5192412233991726,0
Block_1_1,Block_2_1,3.3186917199886827,91.77946287026853,0
Block_1_1,Block_2_1,0.2886432969403221,-4.873959953930634,0
Block_1_1,Block_2_2,1.5451510350346114,-2.8280078486170925,0
Block_3_1,Block_2_1,8.406451648203156,43.93011340148957,0
Block_1_1,Block_1_2,2.746020432232987,-3.453507683898296,0
Block_3_1,Block_1_1,17.45598149544053,772.2061601986832,0
Block_2_1,Block_1_1,1.1469389475309146,470.7837604753948,0
Block_2_1,Block_2_1,1.3124756025481488,-3.518821175192674,0
Block_2_2,Block_1_2,6.2831641131295175,23.533827122806883,0
Block_1_2,Block_2_1,2.221825789188675,785.6398919729379,1
Block_1_3,Block_1_2,2.5299211328302587,-0.839508086505754,0
Block_1_2,Block_2_2,13.637972983076216,12.538572594031884,0
Block_1_1,Block_1_2,1.871093730630733,235.85081356811787,0
Block_1_3,Block_1_1,3.9369047251081617,131.1341522887809,0
Block_1_1,Block_2_2,14.539306480327525,-1.4899889331738425,0
Block_2_2,Block_1_2,1.7395561831291229,304.705143274015,0
Block_2_2,Block_2_2,2.6532119966047563,5.329587803720981,0
Block_1_2,Block_2_2,1.343562193905493,-3.3281370076685897,0
Block_2_1,Block_1_1,2.220280585792864,503.0004483204726,0
Block_1_3,Block_1_1,14.687764556976266,-3.2641936825536315,0
Block_1_1,Block_2_2,1.667781543346738,80.3722255228821,0
Block_2_1,Block_2_2,2.8770976638727555,926.2565126559939,1
Block_1_1,Block_2_2,0.9542279237252043,30.55696170250738,0
Block_1_1,Block_1_1,1.2689480983638792,-4.809534525113694,0
Block_1_1,Block_1_1,1.5004843755186266,181.37156977920142,0
Block_3_2,Block_2_1,3.0727949897788123,699.2480085736073,0
Block_1_1,Block_1_1,0.6766014881926048,-2.9476763712322507,0
Block_2_1,Block_1_1,23.351668654801568,-3.762155027670433,0
Block_3_1,Block_1_1,1.5393883719711163,-3.0398209049144516,0
Block_1_2,Block_2_2,1.3011355345048576,24.099739975642198,1
Block_1_1,Block_1_2,3.3399792420081074,-2.349660491378743,0
Block_2_1,Block_1_1,1.4960108234892027,552.7326970113609,0
Block_3_1,Block_2_1,23.21337123385405,-2.7218690169673248,0
Block_1_3,Block_2_1,2.9963669336492145,258.89887016167233,0
Block_3_2,Block_1_1,5.429621219455948,-4.099973921240134,0
Block_1_1,Block_2_2,3.2760142179226035,543.1562686756939,1
Block_2_1,Block_2_1,27.18349315787077,277.4739386412855,0
Block_3_2,Block_2_2,1.293290911619219,53.90202843028072,0
Block_1_1,Block_2_2,17.09461084878327,-0.034075547605451284,0
Block_1_1,Block_1_2,2.9928658517063442,-1.506429951363228,0
Block_1_3,Block_1_1,21.784173334319043,-0.5252876662346289,0
Block_1_1,Block_1_1,2.002800194626229,730.1974333868103,0
Block_3_1,Block_1_2,0.9610049527074049,-1.391104108283387,0
Block_1_3,Block_2_1,3.0853513375131048,75.27696452161716,0
Block_2_2,Block_2_2,0.5338294784162092,-2.392785933162725,0
Block_1_2,Block_2_2,0.7399477800696483,196.5636779687967,1
Block_2_2,Block_1_2,0.3230639145516263,-2.4207119945438684,0
Block_2_2,Block_2_1,0.27688737447473377,-3.694992476752495,0
Block_1_2,Block_2_1,0.7272917269548471,-0.14639090940707344,0
Block_2_2,Block_2_2,20.550862055800767,-2.0921130757065547,0
Block_1_3,Block_2_1,2.211015993630525,-1.9031560577251083,0
Block_1_1,Block_2_2,1.6696926820564406,-2.445273258408064,0
Block_1_3,Block_1_1,1.3277973337032427,-2.8456947052694472,0
Block_1_1,Block_1_1,25.776039758742865,-0.6506723928834273,0
Block_3_1,Block_1_2,3.764551942558341,226.32599808816266,0
Block_3_2,Block_1_1,0.257294236625905,-4.107677655575158,0
Block_2_2,Block_2_2,5.105180462302582,238.78096323011886,1
Block_1_1,Block_1_2,3.7584917330909624,-4.750236664528854,0
Block_2_1,Block_1_2,2.4086556337852856,-3.309204607714278,0
Block_1_1,Block_1_1,15.661728378320955,-0.2933932431992572,0
Block_1_1,Block_1_1,8.454956189412822,-0.026894660766735967,0
Block_1_1,Block_1_1,2.3078124542609895,-1.1151163558679822,0
Block_1_1,Block_1_1,1.9571583788947082,-2.7200106100156733,0
Block_2_2,Block_1_1,14.911836904275772,-4.622124129246491,0
Block_1_1,Block_2_2,27.8366643038722,-4.293860637268089,0
Block_1_1,Block_1_1,2.2422706192162205,-2.0075000220637733,0
Block_1_1,Block_1_1,16.518040659788557,-4.461229810078913,0
Block_1_1,Block_1_2,2.2178991995173902,-0.3254844200898823,0
Block_2_2,Block_2_1,19.149631432057568,54.30686717510034,0
Block_2_2,Block_1_1,2.509515538351917,-4.087660175928518,0
Block_1_1,Block_2_1,29.12997243583994,-0.3388667424098717,0
Block_1_1,Block_1_1,0.6997785191612951,99.17077832159205,0
Block_2_2,Block_1_1,0.3248070800481653,72.94061221569463,0
Block_3_2,Block_2_1,17.8868335869295,63.86504551508791,0
Block_3_1,Block_2_2,1.447875383098022,52.16334389113063,0
Block_3_1,Block_2_2,1.2618718775343,97.5397872163385,0
Block_1_3,Block_1_2,2.4427863358308195,-3.437182279039565,0
Block_1_1,Block_2_1,13.571313323073413,-1.3679390362484738,0
Block_1_3,Block_1_1,1.8922885033022543,-0.7784373780577791,0
Block_3_2,Block_2_2,2.485371312912597,-3.462861206750178,0
Block_3_1,Block_1_1,3.261453079195806,277.51301599978046,0
Block_3_2,Block_1_2,3.2519228032490717,-3.0719724780387314,0
Block_3_2,Block_2_2,2.6903717888402836,-0.9017718869213862,0
Block_2_2,Block_2_2,1.8277047028982252,-0.1845444005720127,0
Block_1_3,Block_1_1,0.7058340693316891,-2.542344508703016,0
Block_3_1,Block_2_2,19.950078135921352,-0.2165437130176251,0
Block_1_1,Block_1_1,2.0849408210320637,195.75786619549865,0
Block_1_3,Block_2_1,0.40130456961602556,-4.188252016910089,0
Block_3_1,Block_1_1,1.6130585366013088,-2.41610372115617,0
Block_3_1,Block_2_2,1.4779883601448986,175.88865277038082,0
Block_2_2,Block_1_1,2.31806336538908,-0.841017065784059,0
Block_1_1,Block_1_1,9.826768802073545,158.33190434024692,0
Block_1_1,Block_1_1,2.64946038291369,-4.883364464905473,0
Block_1_2,Block_2_2,2.380682522348702,655.6306328434827,1
Block_3_1,Block_1_1,29.99338949396259,19.809396409043966,0
Block_2_1,Block_2_2,0.2640334095815975,92.8305039992573,0
Block_2_2,Block_2_1,2.620500938897692,-3.9121665765044424,0
Block_1_3,Block_1_2,13.079346920580571,-1.806423590377519,0
Block_2_2,Block_1_2,3.3545997014788203,-0.901833327881258,0
Block_3_1,Block_1_2,1.6230336902498412,-3.8996680188034283,0
Block_3_1,Block_1_1,2.4007657811996954,369.00579949068407,0
Block_1_2,Block_2_2,2.031673496025981,-0.58117317531282,0
Block_2_1,Block_1_2,3.578360469622808,259.44102057138736,0
Block_2_1,Block_2_1,0.46847427937865094,-1.3586183320781098,0
Block_2_2,Block_2_2,3.8865710630114965,52.910198300904476,0
Block_1_1,Block_1_2,1.9701438099243505,-0.7744870284659271,0
Block_3_1,Block_2_2,0.48307337325415967,-1.4070644347862893,0
Block_1_1,Block_2_1,3.4471845553699194,801.1808893407041,1
Block_1_3,Block_1_1,2.402925368332131,-0.335159776091686,0
Block_3_2,Block_1_2,4.187030940900671,-1.7260218824957274,0
Block_3_2,Block_1_2,2.653586403413614,48.19668266328989,0
Block_3_1,Block_1_1,3.995443329266919,294.3527544086821,0
Block_1_1,Block_1_1,3.7943615301832025,657.8589517808606,1
Block_1_3,Block_1_1,1.4105563338456641,-2.1451373118267236,0
Block_2_1,Block_1_1,3.652628501075697,90.10352176795128,0
Block_1_3,Block_2_1,11.602374353505692,94.10711792997081,0
Block_1_2,Block_2_2,3.7556064222693886,97.64104688477471,0
Block_1_1,Block_2_1,2.445463761251242,18.492667836015475,0
Block_1_1,Block_2_1,3.005406783472422,-0.9168412594410142,0
Block_1_1,Block_1_1,0.08044487757729879,-3.930544324568986,0
Block_1_2,Block_1_2,3.7756930165846265,-0.7503534990241931,0
Block_1_1,Block_1_2,1.8265745089082195,-2.931608500369278,0
Block_1_1,Block_1_1,0.31619604927274425,-1.4957889945996756,0
Block_1_1,Block_1_1,1.9606264784679,-0.8801534059711917,0
Block_1_2,Block_2_2,3.7702450874779028,482.9264622001377,1
Block_3_2,Block_1_2,3.4863883262355846,756.2914582822782,0
Block_3_1,Block_1_1,1.8019359193581725,-2.3161137777289746,0
Block_3_1,Block_2_2,1.7729294277789993,489.5474383104449,0
Block_2_2,Block_1_1,3.8898987615570038,-4.854164811105945,0
Block_3_1,Block_1_1,1.8712716997703533,2.6099157024962794,0
Block_1_3,Block_1_2,1.4429548514720452,71.17014407802289,0
Block_1_1,Block_1_1,3.368373141731288,-3.7713348976966303,0
Block_2_2,Block_2_2,21.33556376085714,-0.8499691446241808,0
Block_3_2,Block_1_1,2.474168990091348,-1.965466174332342,0
Block_1_1,Block_2_2,0.7276421573341878,-3.704890675122243,0
Block_3_1,Block_1_1,12.069006967754495,425.74425685902975,0
Block_1_1,Block_1_1,3.2041019006435727,469.64301252874736,1
Block_3_2,Block_2_2,6.033308360902361,270.8657837454341,0
Block_3_1,Block_2_2,0.990965156373369,789.7212933910214,0
Block_2_1,Block_2_2,13.674303380169421,629.8822996489146,0
Block_2_1,Block_2_2,3.5535720808813327,-0.24359110915745408,0
Block_1_1,Block_1_2,1.4814521940862515,554.1302361571902,0
Block_3_1,Block_1_1,2.5663109536195146,17.57744985538221,0
Block_3_1,Block_1_2,2.7682894195971772,3.1811922440879714,0
Block_3_2,Block_2_1,3.645096332975956,749.2706986660443,0
Block_2_2,Block_1_2,2.866088484986914,86.97636870530889,1
Block_2_2,Block_1_2,1.194214741951459,-4.681365588958338,0
Block_3_1,Block_1_1,26.660914925631506,-3.6952668319463626,0
Block_3_1,Block_1_2,2.0292723128466803,692.5416367671343,0
Block_2_2,Block_1_1,3.740874567673191,-1.4799255683969497,0
Block_3_1,Block_1_1,1.2206960491256775,-4.503058808502479,0
Block_2_2,Block_1_1,2.6936014153135277,488.54554765581616,0
Block_3_1,Block_2_2,1.919685444875074,-2.2569580297813054,0
Block_3_1,Block_2_1,1.4760437505752098,665.3584995084086,0
Block_1_1,Block_2_2,3.0359422910686247,44.14218875189568,1
Block_1_1,Block_1_1,1.4804958343535866,82.67537035738472,0
Block_1_1,Block_2_1,26.496865046352774,-4.910379021627668,0
Block_2_2,Block_2_2,2.287806454858511,268.15645652200726,1
Block_1_3,Block_1_2,2.067769637480697,-1.2947025472254197,0
Block_3_2,Block_1_2,18.304169145798554,-4.305547384661212,0
Block_1_2,Block_2_2,12.493654349566867,413.00946238224134,0
Block_2_2,Block_2_1,1.6421534604321328,-2.602691405193305,1
Block_3_1,Block_2_2,11.26576953482736,57.95282127747804,0
Block_2_2,Block_1_1,27.112939467424194,81.13253711731515,0
Block_1_2,Block_1_1,11.10723822384351,-0.31982355275553687,0
Block_1_1,Block_2_1,0.9478677430345854,697.3641138679573,0
Block_1_1,Block_1_1,14.84191367837845,77.24888319732564,0
Block_1_2,Block_1_1,14.15217471058557,85.219804383634,0
Block_1_2,Block_1_1,10.01568937986535,476.35623105941175,0
Block_3_1,Block_2_2,1.4396027073707778,745.2319024064001,0
Block_3_1,Block_1_2,1.883397228881741,-2.797908824371273,0
Block_1_1,Block_1_1,3.3280588817542944,323.72743186794435,1
Block_1_1,Block_2_2,3.056084078755758,-0.871814440027431,0
Block_3_1,Block_1_2,28.27439780246114,71.19147472265043,0
Block_2_2,Block_1_1,3.818345101306106,801.6456503193957,0
Block_2_2,Block_2_2,29.602655379845544,783.5408023935696,0
Block_2_2,Block_1_1,1.9412876912322794,-2.1292679785435364,0
Block_3_2,Block_2_2,1.360728315912827,3.4916617042367815,1
Block_2_2,Block_2_2,2.2314540874675526,192.08400189431575,0
Block_2_2,Block_2_1,17.029894806572308,499.77360972492403,0
Block_1_3,Block_1_2,11.473356908016735,-0.8509032880428737,0
Block_1_1,Block_1_2,0.9032876086426342,-1.576575042922577,0
Block_3_1,Block_1_1,0.7876119218226845,94.43341791670613,0
Block_3_2,Block_1_1,3.2134412775990713,837.7364334673007,0
Block_2_1,Block_2_2,3.69160097190469,-1.155730830227124,0
Block_1_1,Block_1_1,3.5131515655035006,709.8384074165157,0
Block_2_1,Block_2_2,7.427585123542164,-1.0372330125618796,0
Block_3_2,Block_1_1,2.410026430954908,-2.130767544003148,0
Block_1_3,Block_2_2,2.5953330352711688,1.6279645459617353,0
Block_3_2,Block_1_1,0.5799458458578073,-0.8720721318979727,0
Block_3_1,Block_2_2,1.8462224241025504,859.4603038085335,0
Block_1_1,Block_1_1,10.091163067728036,-1.6777944925155523,0
Block_3_1,Block_1_1,1.5388112705600365,723.938747558893,0
Block_3_1,Block_2_2,15.22521583884124,-1.2548562964895646,0
Block_1_1,Block_2_2,17.62855322690009,19.178799120211167,0
Block_1_2,Block_1_1,1.5961790894736732,24.441874571945156,0
Block_3_2,Block_2_2,1.3123542418138863,-0.29809898950034164,0
Block_3_1,Block_1_1,3.8694007665214314,74.07040510942711,0
Block_2_2,Block_1_2,28.010207330871456,480.5372889067722,0
Block_2_2,Block_1_1,2.6759375815659125,-3.729845096290363,0
Block_1_2,Block_2_2,3.561665023748099,898.0469928646577,1
Block_2_1,Block_2_1,0.24720888425497822,-4.849344805299308,0
Block_2_1,Block_1_2,15.496539279290579,-1.9801385811971062,0
Block_3_2,Block_2_2,3.005407640641688,-2.7379601862675496,0
Block_1_2,Block_1_1,14.027649297706736,857.2727248741649,0
Block_3_1,Block_1_1,15.556587773429,-0.3851837868817034,0
Block_1_3,Block_1_2,3.779187583813476,-0.5736663843935839,0
Block_2_1,Block_2_1,26.922213988436113,75.62534447054495,0
Block_1_1,Block_2_2,1.0635691895540433,-3.2591685229314744,0
Block_2_1,Block_1_2,3.4890060517580372,900.7328388366351,1
Block_1_3,Block_2_2,0.24308096712706329,57.083209311649284,0
